VERBOSE P5 Printout for CS 3410
----------------------------------
Trace  		trace.1t.short.txt
Instruction Limit 	none
 *** Cache Configuration *** 
capacity   		  512 B
block_size 		   32 B
associativity 		1-way
n_set 			16
n_cache_line 	16
tag: 23, index: 4, offset: 5
Coherence Protocol: 	none
lru_on_invalidate_f: 	false
Processing trace...
1 0
0 r 63d3f868 --> {blk: 63d3f860} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f870 --> {blk: 63d3f860} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f878 --> {blk: 63d3f860} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f880 --> {blk: 63d3f880} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f888 --> {blk: 63d3f880} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f900 --> {blk: 63d3f900} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f928 --> {blk: 63d3f920} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f990 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f9a8 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f930 --> {blk: 63d3f920} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f9b8 --> {blk: 63d3f9a0} miss ==> [set:   0][way:0](V,clean)
0 r 6415c8c5 --> {blk: 6415c8c0} miss ==> [set:   0][way:0](V,clean)
0 r 6415c8c4 --> {blk: 6415c8c0} miss ==> [set:   0][way:0](V,clean)
0 r 63d3f908 --> {blk: 63d3f900} miss ==> [set:   0][way:0](V,clean)
0 w 63d3fa10 --> {blk: 63d3fa00} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f958 --> {blk: 63d3f940} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f960 --> {blk: 63d3f960} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f968 --> {blk: 63d3f960} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f970 --> {blk: 63d3f960} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f978 --> {blk: 63d3f960} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f980 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,dirty)
0 r 63d3f988 --> {blk: 63d3f980} miss ==> [set:   0][way:0](V,dirty)
